Latitude,Longitude,Year-Month,Temperature
54.0,8.75,1998-03,278.782
54.0,8.75,1998-04,281.795
54.0,8.75,1998-05,286.616
54.0,8.75,1998-06,289.576
54.0,8.75,1998-07,290.441
54.0,8.75,1998-08,291.075
54.0,8.75,1998-09,288.390
54.0,8.75,1998-10,284.478
54.0,8.75,1998-11,280.328
54.0,8.75,1998-12,277.228
54.0,8.75,1999-01,276.856
54.0,8.75,1999-02,276.330
54.0,8.75,1999-03,278.218
54.0,8.75,1999-04,282.507
54.0,8.75,1999-05,285.968
54.0,8.75,1999-06,289.765
54.0,8.75,1999-07,292.407
54.0,8.75,1999-08,292.374
54.0,8.75,1999-09,291.625
54.0,8.75,1999-10,285.909
54.0,8.75,1999-11,281.678
54.0,8.75,1999-12,278.150
54.0,8.75,2000-01,277.065
54.0,8.75,2000-02,277.815
54.0,8.75,2000-03,279.125
54.0,8.75,2000-04,281.690
54.0,8.75,2000-05,287.558
54.0,8.75,2000-06,289.608
54.0,8.75,2000-07,289.621
54.0,8.75,2000-08,291.579
54.0,8.75,2000-09,289.270
54.0,8.75,2000-10,286.099
54.0,8.75,2000-11,282.198
54.0,8.75,2000-12,280.045
54.0,8.75,2001-01,276.936
54.0,8.75,2001-02,276.680
54.0,8.75,2001-03,277.078
54.0,8.75,2001-04,279.976
54.0,8.75,2001-05,285.455
54.0,8.75,2001-06,288.591
54.0,8.75,2001-07,292.481
54.0,8.75,2001-08,292.955
54.0,8.75,2001-09,288.879
54.0,8.75,2001-10,287.136
54.0,8.75,2001-11,282.451
54.0,8.75,2001-12,278.796
54.0,8.75,2002-01,276.152
54.0,8.75,2002-02,278.954
54.0,8.75,2002-03,278.975
54.0,8.75,2002-04,281.873
54.0,8.75,2002-05,286.174
54.0,8.75,2002-06,290.370
54.0,8.75,2002-07,291.133
54.0,8.75,2002-08,294.076
54.0,8.75,2002-09,291.428
54.0,8.75,2002-10,285.476
54.0,8.75,2002-11,280.719
54.0,8.75,2002-12,278.047
54.0,8.75,2003-01,274.889
54.0,8.75,2003-02,274.665
54.0,8.75,2003-03,277.706
54.0,8.75,2003-04,281.201
54.0,8.75,2003-05,286.126
54.0,8.75,2003-06,291.182
54.0,8.75,2003-07,293.190
54.0,8.75,2003-08,294.151
54.0,8.75,2003-09,290.068
54.0,8.75,2003-10,284.647
54.0,8.75,2003-11,280.911
54.0,8.75,2003-12,278.680
54.0,8.75,2004-01,276.575
54.0,8.75,2004-02,277.033
54.0,8.75,2004-03,277.917
54.0,8.75,2004-04,282.289
54.0,8.75,2004-05,285.811
54.0,8.75,2004-06,289.341
54.0,8.75,2004-07,290.663
54.0,8.75,2004-08,293.392
54.0,8.75,2004-09,289.483
54.0,8.75,2004-10,285.268
54.0,8.75,2004-11,281.683
54.0,8.75,2004-12,278.847
54.0,8.75,2005-01,277.937
54.0,8.75,2005-02,275.709
54.0,8.75,2005-03,276.452
54.0,8.75,2005-04,281.667
54.0,8.75,2005-05,285.504
54.0,8.75,2005-06,288.994
54.0,8.75,2005-07,292.467
54.0,8.75,2005-08,290.889
54.0,8.75,2005-09,290.505
54.0,8.75,2005-10,286.797
54.0,8.75,2005-11,283.778
54.0,8.75,2005-12,279.032
54.0,8.75,2006-01,275.948
54.0,8.75,2006-02,275.207
54.0,8.75,2006-03,275.496
54.0,8.75,2006-04,280.677
54.0,8.75,2006-05,285.546
54.0,8.75,2006-06,289.623
54.0,8.75,2006-07,294.602
54.0,8.75,2006-08,293.031
54.0,8.75,2006-09,290.814
54.0,8.75,2006-10,288.006
54.0,8.75,2006-11,282.988
54.0,8.75,2006-12,281.124
54.0,8.75,2007-01,279.645
54.0,8.75,2007-02,278.069
54.0,8.75,2007-03,280.118
54.0,8.75,2007-04,284.080
54.0,8.75,2007-05,287.690
54.0,8.75,2007-06,291.142
54.0,8.75,2007-07,291.549
54.0,8.75,2007-08,292.007
54.0,8.75,2007-09,288.511
54.0,8.75,2007-10,285.714
54.0,8.75,2007-11,281.104
54.0,8.75,2007-12,278.624
54.0,8.75,2008-01,277.397
54.0,8.75,2008-02,277.746
54.0,8.75,2008-03,278.971
54.0,8.75,2008-04,281.771
54.0,8.75,2008-05,287.348
54.0,8.75,2008-06,290.345
54.0,8.75,2008-07,291.694
54.0,8.75,2008-08,291.857
54.0,8.75,2008-09,289.373
54.0,8.75,2008-10,285.475
54.0,8.75,2008-11,281.728
54.0,8.75,2008-12,278.163
54.0,8.75,2009-01,275.572
54.0,8.75,2009-02,275.344
54.0,8.75,2009-03,278.098
54.0,8.75,2009-04,283.047
54.0,8.75,2009-05,286.657
54.0,8.75,2009-06,288.904
54.0,8.75,2009-07,292.297
54.0,8.75,2009-08,292.703
54.0,8.75,2009-09,289.612
54.0,8.75,2009-10,284.217
54.0,8.75,2009-11,282.244
54.0,8.75,2009-12,278.925
54.0,8.75,2010-01,275.195
54.0,8.75,2010-02,273.658
54.0,8.75,2010-03,276.153
54.0,8.75,2010-04,281.692
54.0,8.75,2010-05,284.402
54.0,8.75,2010-06,289.050
54.0,8.75,2010-07,293.845
54.0,8.75,2010-08,292.428
54.0,8.75,2010-09,288.704
54.0,8.75,2010-10,284.917
54.0,8.75,2010-11,281.304
53.25,5.0,1993-01,278.772
53.25,5.0,1993-02,278.222
53.25,5.0,1993-03,277.845
53.25,5.0,1993-04,281.325
53.25,5.0,1993-05,285.776
53.25,5.0,1993-06,288.625
53.25,5.0,1993-07,290.178
53.25,5.0,1993-08,290.319
53.25,5.0,1993-09,288.437
53.25,5.0,1993-10,286.032
53.25,5.0,1993-11,282.151
53.25,5.0,1993-12,278.977
53.25,5.0,1994-01,278.196
53.25,5.0,1994-02,277.174
53.25,5.0,1994-03,278.212
53.25,5.0,1994-04,280.984
53.25,5.0,1994-05,284.953
53.25,5.0,1994-06,287.769
53.25,5.0,1994-07,292.639
53.25,5.0,1994-08,292.617
53.25,5.0,1994-09,289.026
53.25,5.0,1994-10,285.870
53.25,5.0,1994-11,283.964
53.25,5.0,1994-12,282.266
53.25,5.0,1995-01,279.015
53.25,5.0,1995-02,279.249
53.25,5.0,1995-03,279.412
53.25,5.0,1995-04,281.616
53.25,5.0,1995-05,285.095
53.25,5.0,1995-06,287.874
53.25,5.0,1995-07,291.837
53.25,5.0,1995-08,293.396
53.25,5.0,1995-09,289.891
53.25,5.0,1995-10,287.433
53.25,5.0,1995-11,283.848
53.25,5.0,1995-12,280.196
53.25,5.0,1996-01,277.514
53.25,5.0,1996-02,274.780
53.25,5.0,1996-03,275.007
53.25,5.0,1996-04,279.242
53.25,5.0,1996-05,282.947
53.25,5.0,1996-06,286.944
53.25,5.0,1996-07,289.707
53.25,5.0,1996-08,291.597
53.25,5.0,1996-09,288.631
53.25,5.0,1996-10,286.393
53.25,5.0,1996-11,283.474
53.25,5.0,1996-12,279.025
53.25,5.0,1997-01,274.909
53.25,5.0,1997-02,276.544
53.25,5.0,1997-03,279.391
53.25,5.0,1997-04,281.033
53.25,5.0,1997-05,284.662
53.25,5.0,1997-06,288.532
53.25,5.0,1997-07,291.067
53.25,5.0,1997-08,293.911
53.25,5.0,1997-09,290.533
53.25,5.0,1997-10,286.727
53.25,5.0,1997-11,283.015
53.25,5.0,1997-12,280.274
53.25,5.0,1998-01,279.135
53.25,5.0,1998-02,278.684
53.25,5.0,1998-03,279.827
53.25,5.0,1998-04,282.109
53.25,5.0,1998-05,286.206
53.25,5.0,1998-06,288.893
53.25,5.0,1998-07,290.165
53.25,5.0,1998-08,291.268
53.25,5.0,1998-09,289.253
53.25,5.0,1998-10,285.941
53.25,5.0,1998-11,282.052
53.25,5.0,1998-12,279.448
53.25,5.0,1999-01,278.687
53.25,5.0,1999-02,277.642
53.25,5.0,1999-03,279.420
53.25,5.0,1999-04,282.718
53.25,5.0,1999-05,286.212
53.25,5.0,1999-06,289.257
53.25,5.0,1999-07,291.618
53.25,5.0,1999-08,292.033
53.25,5.0,1999-09,291.878
53.25,5.0,1999-10,286.652
53.25,5.0,1999-11,283.448
53.25,5.0,1999-12,280.051
53.25,5.0,2000-01,278.367
53.25,5.0,2000-02,278.699
53.25,5.0,2000-03,279.662
53.25,5.0,2000-04,281.661
53.25,5.0,2000-05,285.819
53.25,5.0,2000-06,288.750
53.25,5.0,2000-07,289.437
53.25,5.0,2000-08,292.075
53.25,5.0,2000-09,290.363
53.25,5.0,2000-10,287.251
53.25,5.0,2000-11,282.985
53.25,5.0,2000-12,281.274
53.25,5.0,2001-01,278.173
53.25,5.0,2001-02,278.083
53.25,5.0,2001-03,278.136
53.25,5.0,2001-04,280.831
53.25,5.0,2001-05,284.883
53.25,5.0,2001-06,288.445
53.25,5.0,2001-07,291.666
53.25,5.0,2001-08,292.645
53.25,5.0,2001-09,288.948
53.25,5.0,2001-10,288.103
53.25,5.0,2001-11,284.100
53.25,5.0,2001-12,280.867
53.25,5.0,2002-01,278.141
53.25,5.0,2002-02,279.440
53.25,5.0,2002-03,279.995
53.25,5.0,2002-04,282.368
53.25,5.0,2002-05,285.666
53.25,5.0,2002-06,289.330
53.25,5.0,2002-07,290.583
53.25,5.0,2002-08,293.418
53.25,5.0,2002-09,291.127
53.25,5.0,2002-10,286.518
53.25,5.0,2002-11,283.024
53.25,5.0,2002-12,280.132
53.25,5.0,2003-01,278.248
53.25,5.0,2003-02,276.677
53.25,5.0,2003-03,278.988
53.25,5.0,2003-04,281.817
53.25,5.0,2003-05,285.836
53.25,5.0,2003-06,290.569
53.25,5.0,2003-07,292.460
53.25,5.0,2003-08,293.918
53.25,5.0,2003-09,290.927
53.25,5.0,2003-10,286.005
53.25,5.0,2003-11,282.140
53.25,5.0,2003-12,280.307
53.25,5.0,2004-01,278.318
53.25,5.0,2004-02,278.390
53.25,5.0,2004-03,278.560
53.25,5.0,2004-04,282.689
53.25,5.0,2004-05,285.737
53.25,5.0,2004-06,288.797
53.25,5.0,2004-07,291.010
53.25,5.0,2004-08,292.884
53.25,5.0,2004-09,289.780
53.25,5.0,2004-10,286.345
53.25,5.0,2004-11,283.453
53.25,5.0,2004-12,280.318
53.25,5.0,2005-01,279.248
53.25,5.0,2005-02,277.547
53.25,5.0,2005-03,277.447
53.25,5.0,2005-04,282.128
53.25,5.0,2005-05,284.781
53.25,5.0,2005-06,288.484
53.25,5.0,2005-07,291.039
53.25,5.0,2005-08,290.705
53.25,5.0,2005-09,291.120
53.25,5.0,2005-10,287.817
53.25,5.0,2005-11,284.990
53.25,5.0,2005-12,280.944
53.25,5.0,2006-01,277.834
53.25,5.0,2006-02,276.798
53.25,5.0,2006-03,276.576
53.25,5.0,2006-04,281.100
53.25,5.0,2006-05,284.981
53.25,5.0,2006-06,288.629
53.25,5.0,2006-07,293.326
53.25,5.0,2006-08,292.280
53.25,5.0,2006-09,291.363
53.25,5.0,2006-10,288.847
53.25,5.0,2006-11,284.745
53.25,5.0,2006-12,282.220
53.25,5.0,2007-01,280.784
53.25,5.0,2007-02,279.300
53.25,5.0,2007-03,280.839
53.25,5.0,2007-04,284.201
53.25,5.0,2007-05,287.192
53.25,5.0,2007-06,290.366
53.25,5.0,2007-07,290.908
53.25,5.0,2007-08,291.761
53.25,5.0,2007-09,289.531
53.25,5.0,2007-10,286.802
53.25,5.0,2007-11,282.673
53.25,5.0,2007-12,280.212
53.25,5.0,2008-01,278.764
53.25,5.0,2008-02,278.708
53.25,5.0,2008-03,279.325
53.25,5.0,2008-04,281.862
53.25,5.0,2008-05,286.683
53.25,5.0,2008-06,289.534
53.25,5.0,2008-07,291.207
53.25,5.0,2008-08,291.739
53.25,5.0,2008-09,289.963
53.25,5.0,2008-10,286.365
53.25,5.0,2008-11,282.983
53.25,5.0,2008-12,279.830
53.25,5.0,2009-01,277.008
53.25,5.0,2009-02,276.092
53.25,5.0,2009-03,278.746
53.25,5.0,2009-04,283.148
53.25,5.0,2009-05,286.109
53.25,5.0,2009-06,289.074
53.25,5.0,2009-07,291.999
53.25,5.0,2009-08,292.631
53.25,5.0,2009-09,290.048
53.25,5.0,2009-10,286.006
53.25,5.0,2009-11,283.933
53.25,5.0,2009-12,280.673
53.25,5.0,2010-01,277.252
53.25,5.0,2010-02,275.384
53.25,5.0,2010-03,277.516
53.25,5.0,2010-04,281.821
53.25,5.0,2010-05,284.331
53.25,5.0,2010-06,288.218
53.25,5.0,2010-07,292.283
53.25,5.0,2010-08,291.666
53.25,5.0,2010-09,288.942
53.25,5.0,2010-10,286.350
53.25,5.0,2010-11,282.673
55.0,8.5,1993-01,276.695
55.0,8.5,1993-02,276.709
55.0,8.5,1993-03,276.384
55.0,8.5,1993-04,279.515
55.0,8.5,1993-05,284.918
55.0,8.5,1993-06,287.996
55.0,8.5,1993-07,288.942
55.0,8.5,1993-08,289.580
55.0,8.5,1993-09,287.025
55.0,8.5,1993-10,284.025
55.0,8.5,1993-11,279.992
55.0,8.5,1993-12,277.098
55.0,8.5,1994-01,276.373
55.0,8.5,1994-02,275.198
55.0,8.5,1994-03,276.066
55.0,8.5,1994-04,279.895
55.0,8.5,1994-05,284.406
55.0,8.5,1994-06,287.169
55.0,8.5,1994-07,292.855
55.0,8.5,1994-08,292.423
55.0,8.5,1994-09,288.509
55.0,8.5,1994-10,284.319
55.0,8.5,1994-11,281.561
55.0,8.5,1994-12,279.701
55.0,8.5,1995-01,276.754
55.0,8.5,1995-02,276.872
55.0,8.5,1995-03,277.535
55.0,8.5,1995-04,280.019
55.0,8.5,1995-05,283.965
55.0,8.5,1995-06,287.561
55.0,8.5,1995-07,291.181
55.0,8.5,1995-08,293.388
55.0,8.5,1995-09,289.531
55.0,8.5,1995-10,286.104
55.0,8.5,1995-11,281.231
55.0,8.5,1995-12,276.824
55.0,8.5,1996-01,274.651
55.0,8.5,1996-02,271.857
55.0,8.5,1996-03,273.131
55.0,8.5,1996-04,277.675
55.0,8.5,1996-05,282.040
55.0,8.5,1996-06,286.396
55.0,8.5,1996-07,288.705
55.0,8.5,1996-08,291.796
55.0,8.5,1996-09,288.775
55.0,8.5,1996-10,285.373
55.0,8.5,1996-11,281.892
55.0,8.5,1996-12,276.864
55.0,8.5,1997-01,273.448
55.0,8.5,1997-02,275.120
55.0,8.5,1997-03,277.994
55.0,8.5,1997-04,279.864
55.0,8.5,1997-05,283.349
55.0,8.5,1997-06,288.382
55.0,8.5,1997-07,291.898
55.0,8.5,1997-08,294.589
55.0,8.5,1997-09,290.198
55.0,8.5,1997-10,285.120
55.0,8.5,1997-11,280.132
55.0,8.5,1997-12,277.799
55.0,8.5,1998-01,277.068
55.0,8.5,1998-02,276.353
55.0,8.5,1998-03,277.943
55.0,8.5,1998-04,280.632
55.0,8.5,1998-05,285.204
55.0,8.5,1998-06,288.757
55.0,8.5,1998-07,289.717
55.0,8.5,1998-08,290.492
55.0,8.5,1998-09,288.190
55.0,8.5,1998-10,284.430
55.0,8.5,1998-11,280.064
55.0,8.5,1998-12,276.649
55.0,8.5,1999-01,276.397
55.0,8.5,1999-02,275.943
55.0,8.5,1999-03,277.174
55.0,8.5,1999-04,281.219
55.0,8.5,1999-05,284.495
55.0,8.5,1999-06,288.958
55.0,8.5,1999-07,291.521
55.0,8.5,1999-08,292.034
55.0,8.5,1999-09,291.334
55.0,8.5,1999-10,286.098
55.0,8.5,1999-11,281.926
55.0,8.5,1999-12,278.531
55.0,8.5,2000-01,276.733
55.0,8.5,2000-02,277.281
55.0,8.5,2000-03,278.176
55.0,8.5,2000-04,280.796
55.0,8.5,2000-05,286.332
55.0,8.5,2000-06,288.163
55.0,8.5,2000-07,289.104
55.0,8.5,2000-08,290.787
55.0,8.5,2000-09,288.974
55.0,8.5,2000-10,285.936
55.0,8.5,2000-11,282.150
55.0,8.5,2000-12,279.998
55.0,8.5,2001-01,276.604
55.0,8.5,2001-02,275.789
55.0,8.5,2001-03,276.088
55.0,8.5,2001-04,278.664
55.0,8.5,2001-05,283.928
55.0,8.5,2001-06,287.351
55.0,8.5,2001-07,291.658
55.0,8.5,2001-08,292.332
55.0,8.5,2001-09,289.024
55.0,8.5,2001-10,286.829
55.0,8.5,2001-11,282.335
55.0,8.5,2001-12,278.533
55.0,8.5,2002-01,276.004
55.0,8.5,2002-02,278.213
55.0,8.5,2002-03,278.383
55.0,8.5,2002-04,280.996
55.0,8.5,2002-05,285.197
55.0,8.5,2002-06,289.988
55.0,8.5,2002-07,290.501
55.0,8.5,2002-08,293.778
55.0,8.5,2002-09,291.481
55.0,8.5,2002-10,285.352
55.0,8.5,2002-11,280.397
55.0,8.5,2002-12,277.349
55.0,8.5,2003-01,274.800
55.0,8.5,2003-02,274.522
55.0,8.5,2003-03,276.482
55.0,8.5,2003-04,280.187
55.0,8.5,2003-05,284.983
55.0,8.5,2003-06,289.852
55.0,8.5,2003-07,292.371
55.0,8.5,2003-08,293.610
55.0,8.5,2003-09,289.947
55.0,8.5,2003-10,284.918
55.0,8.5,2003-11,280.821
55.0,8.5,2003-12,279.135
55.0,8.5,2004-01,276.143
55.0,8.5,2004-02,276.401
55.0,8.5,2004-03,277.060
55.0,8.5,2004-04,281.114
55.0,8.5,2004-05,284.905
55.0,8.5,2004-06,288.217
55.0,8.5,2004-07,290.040
55.0,8.5,2004-08,293.052
55.0,8.5,2004-09,289.345
55.0,8.5,2004-10,285.192
55.0,8.5,2004-11,281.911
55.0,8.5,2004-12,279.157
55.0,8.5,2005-01,278.123
55.0,8.5,2005-02,275.496
55.0,8.5,2005-03,275.423
55.0,8.5,2005-04,280.364
55.0,8.5,2005-05,284.209
55.0,8.5,2005-06,287.743
55.0,8.5,2005-07,291.689
55.0,8.5,2005-08,290.072
55.0,8.5,2005-09,290.076
55.0,8.5,2005-10,286.779
55.0,8.5,2005-11,283.609
55.0,8.5,2005-12,278.634
55.0,8.5,2006-01,275.152
55.0,8.5,2006-02,275.206
55.0,8.5,2006-03,274.852
55.0,8.5,2006-04,279.391
55.0,8.5,2006-05,284.337
55.0,8.5,2006-06,288.270
55.0,8.5,2006-07,293.760
55.0,8.5,2006-08,293.311
55.0,8.5,2006-09,290.732
55.0,8.5,2006-10,288.389
55.0,8.5,2006-11,283.421
55.0,8.5,2006-12,281.076
55.0,8.5,2007-01,279.664
55.0,8.5,2007-02,277.461
55.0,8.5,2007-03,279.293
55.0,8.5,2007-04,282.944
55.0,8.5,2007-05,286.241
55.0,8.5,2007-06,290.494
55.0,8.5,2007-07,290.879
55.0,8.5,2007-08,291.621
55.0,8.5,2007-09,288.305
55.0,8.5,2007-10,285.578
55.0,8.5,2007-11,281.076
55.0,8.5,2007-12,278.563
55.0,8.5,2008-01,277.481
55.0,8.5,2008-02,277.613
55.0,8.5,2008-03,278.460
55.0,8.5,2008-04,280.828
55.0,8.5,2008-05,286.100
55.0,8.5,2008-06,288.864
55.0,8.5,2008-07,291.239
55.0,8.5,2008-08,291.647
55.0,8.5,2008-09,289.404
55.0,8.5,2008-10,285.678
55.0,8.5,2008-11,281.857
55.0,8.5,2008-12,278.383
55.0,8.5,2009-01,276.074
55.0,8.5,2009-02,274.948
55.0,8.5,2009-03,277.379
55.0,8.5,2009-04,281.952
55.0,8.5,2009-05,285.579
55.0,8.5,2009-06,288.089
55.0,8.5,2009-07,291.736
55.0,8.5,2009-08,292.104
55.0,8.5,2009-09,289.632
55.0,8.5,2009-10,284.425
55.0,8.5,2009-11,282.022
55.0,8.5,2009-12,279.222
55.0,8.5,2010-01,274.491
55.0,8.5,2010-02,272.779
55.0,8.5,2010-03,274.795
55.0,8.5,2010-04,280.017
55.0,8.5,2010-05,283.244
55.0,8.5,2010-06,287.995
55.0,8.5,2010-07,292.973
55.0,8.5,2010-08,292.103
55.0,8.5,2010-09,288.659
55.0,8.5,2010-10,284.950
55.0,8.5,2010-11,281.127
54.5,8.5,1993-01,276.639
54.5,8.5,1993-02,276.618
54.5,8.5,1993-03,276.596
54.5,8.5,1993-04,279.854
54.5,8.5,1993-05,285.700
54.5,8.5,1993-06,288.536
54.5,8.5,1993-07,289.199
54.5,8.5,1993-08,289.750
54.5,8.5,1993-09,287.440
54.5,8.5,1993-10,284.323
54.5,8.5,1993-11,280.234
54.5,8.5,1993-12,277.206
54.5,8.5,1994-01,276.419
54.5,8.5,1994-02,275.362
54.5,8.5,1994-03,276.351
54.5,8.5,1994-04,280.175
54.5,8.5,1994-05,284.873
54.5,8.5,1994-06,287.635
54.5,8.5,1994-07,293.232
54.5,8.5,1994-08,292.780
54.5,8.5,1994-09,288.393
54.5,8.5,1994-10,284.450
54.5,8.5,1994-11,281.621
54.5,8.5,1994-12,279.664
54.5,8.5,1995-01,277.074
54.5,8.5,1995-02,277.218
54.5,8.5,1995-03,277.816
54.5,8.5,1995-04,280.168
54.5,8.5,1995-05,284.210
54.5,8.5,1995-06,287.650
54.5,8.5,1995-07,291.758
54.5,8.5,1995-08,293.501
54.5,8.5,1995-09,289.603
54.5,8.5,1995-10,286.142
54.5,8.5,1995-11,281.227
54.5,8.5,1995-12,277.128
54.5,8.5,1996-01,275.228
54.5,8.5,1996-02,272.448
54.5,8.5,1996-03,273.165
54.5,8.5,1996-04,278.000
54.5,8.5,1996-05,282.727
54.5,8.5,1996-06,287.037
54.5,8.5,1996-07,288.917
54.5,8.5,1996-08,292.060
54.5,8.5,1996-09,288.822
54.5,8.5,1996-10,285.412
54.5,8.5,1996-11,281.682
54.5,8.5,1996-12,276.946
54.5,8.5,1997-01,273.273
54.5,8.5,1997-02,275.136
54.5,8.5,1997-03,278.031
54.5,8.5,1997-04,279.835
54.5,8.5,1997-05,283.909
54.5,8.5,1997-06,288.453
54.5,8.5,1997-07,292.039
54.5,8.5,1997-08,294.569
54.5,8.5,1997-09,290.378
54.5,8.5,1997-10,285.326
54.5,8.5,1997-11,280.226
54.5,8.5,1997-12,277.960
54.5,8.5,1998-01,277.169
54.5,8.5,1998-02,276.504
54.5,8.5,1998-03,278.190
54.5,8.5,1998-04,281.003
54.5,8.5,1998-05,285.775
54.5,8.5,1998-06,289.144
54.5,8.5,1998-07,289.996
54.5,8.5,1998-08,290.757
54.5,8.5,1998-09,288.223
54.5,8.5,1998-10,284.282
54.5,8.5,1998-11,280.256
54.5,8.5,1998-12,276.903
54.5,8.5,1999-01,276.639
54.5,8.5,1999-02,276.101
54.5,8.5,1999-03,277.574
54.5,8.5,1999-04,281.398
54.5,8.5,1999-05,285.051
54.5,8.5,1999-06,289.315
54.5,8.5,1999-07,291.855
54.5,8.5,1999-08,292.081
54.5,8.5,1999-09,291.557
54.5,8.5,1999-10,286.133
54.5,8.5,1999-11,282.070
54.5,8.5,1999-12,278.413
54.5,8.5,2000-01,276.857
54.5,8.5,2000-02,277.389
54.5,8.5,2000-03,278.320
54.5,8.5,2000-04,280.958
54.5,8.5,2000-05,286.976
54.5,8.5,2000-06,288.494
54.5,8.5,2000-07,289.037
54.5,8.5,2000-08,291.104
54.5,8.5,2000-09,289.139
54.5,8.5,2000-10,286.273
54.5,8.5,2000-11,282.806
54.5,8.5,2000-12,280.216
54.5,8.5,2001-01,276.884
54.5,8.5,2001-02,276.093
54.5,8.5,2001-03,276.177
54.5,8.5,2001-04,279.042
54.5,8.5,2001-05,284.455
54.5,8.5,2001-06,287.586
54.5,8.5,2001-07,292.019
54.5,8.5,2001-08,292.534
54.5,8.5,2001-09,288.948
54.5,8.5,2001-10,287.029
54.5,8.5,2001-11,282.381
54.5,8.5,2001-12,278.466
54.5,8.5,2002-01,275.656
54.5,8.5,2002-02,278.478
54.5,8.5,2002-03,278.353
54.5,8.5,2002-04,281.180
54.5,8.5,2002-05,285.463
54.5,8.5,2002-06,290.091
54.5,8.5,2002-07,290.650
54.5,8.5,2002-08,293.830
54.5,8.5,2002-09,291.668
54.5,8.5,2002-10,285.447
54.5,8.5,2002-11,280.853
54.5,8.5,2002-12,277.680
54.5,8.5,2003-01,275.414
54.5,8.5,2003-02,274.547
54.5,8.5,2003-03,276.873
54.5,8.5,2003-04,280.280
54.5,8.5,2003-05,285.841
54.5,8.5,2003-06,290.405
54.5,8.5,2003-07,292.514
54.5,8.5,2003-08,294.021
54.5,8.5,2003-09,290.197
54.5,8.5,2003-10,284.899
54.5,8.5,2003-11,280.904
54.5,8.5,2003-12,278.902
54.5,8.5,2004-01,276.482
54.5,8.5,2004-02,276.508
54.5,8.5,2004-03,277.065
54.5,8.5,2004-04,281.473
54.5,8.5,2004-05,285.114
54.5,8.5,2004-06,288.585
54.5,8.5,2004-07,290.294
54.5,8.5,2004-08,293.237
54.5,8.5,2004-09,289.366
54.5,8.5,2004-10,285.323
54.5,8.5,2004-11,281.932
54.5,8.5,2004-12,278.897
54.5,8.5,2005-01,277.752
54.5,8.5,2005-02,275.592
54.5,8.5,2005-03,275.699
54.5,8.5,2005-04,280.630
54.5,8.5,2005-05,284.464
54.5,8.5,2005-06,288.271
54.5,8.5,2005-07,292.170
54.5,8.5,2005-08,290.421
54.5,8.5,2005-09,290.290
54.5,8.5,2005-10,286.999
54.5,8.5,2005-11,283.957
54.5,8.5,2005-12,278.975
54.5,8.5,2006-01,275.135
54.5,8.5,2006-02,275.083
54.5,8.5,2006-03,274.889
54.5,8.5,2006-04,279.848
54.5,8.5,2006-05,284.891
54.5,8.5,2006-06,288.699
54.5,8.5,2006-07,294.051
54.5,8.5,2006-08,293.232
54.5,8.5,2006-09,290.870
54.5,8.5,2006-10,288.263
54.5,8.5,2006-11,283.194
54.5,8.5,2006-12,281.162
54.5,8.5,2007-01,279.568
54.5,8.5,2007-02,277.515
54.5,8.5,2007-03,279.521
54.5,8.5,2007-04,283.134
54.5,8.5,2007-05,286.794
54.5,8.5,2007-06,290.672
54.5,8.5,2007-07,291.169
54.5,8.5,2007-08,291.720
54.5,8.5,2007-09,288.365
54.5,8.5,2007-10,285.699
54.5,8.5,2007-11,281.083
54.5,8.5,2007-12,278.450
54.5,8.5,2008-01,277.458
54.5,8.5,2008-02,277.522
54.5,8.5,2008-03,278.399
54.5,8.5,2008-04,280.999
54.5,8.5,2008-05,286.572
54.5,8.5,2008-06,289.698
54.5,8.5,2008-07,291.443
54.5,8.5,2008-08,291.647
54.5,8.5,2008-09,289.395
54.5,8.5,2008-10,285.419
54.5,8.5,2008-11,281.902
54.5,8.5,2008-12,278.033
54.5,8.5,2009-01,275.699
54.5,8.5,2009-02,275.017
54.5,8.5,2009-03,277.426
54.5,8.5,2009-04,282.365
54.5,8.5,2009-05,286.111
54.5,8.5,2009-06,288.172
54.5,8.5,2009-07,291.999
54.5,8.5,2009-08,292.490
54.5,8.5,2009-09,289.660
54.5,8.5,2009-10,284.494
54.5,8.5,2009-11,282.383
54.5,8.5,2009-12,279.232
54.5,8.5,2010-01,274.930
54.5,8.5,2010-02,272.937
54.5,8.5,2010-03,275.203
54.5,8.5,2010-04,280.650
54.5,8.5,2010-05,283.497
54.5,8.5,2010-06,288.375
54.5,8.5,2010-07,293.486
54.5,8.5,2010-08,292.359
54.5,8.5,2010-09,288.623
54.5,8.5,2010-10,284.975
54.5,8.5,2010-11,281.212
53.75,8.25,1993-01,277.089
53.75,8.25,1993-02,276.722
53.75,8.25,1993-03,277.423
53.75,8.25,1993-04,280.446
53.75,8.25,1993-05,285.315
53.75,8.25,1993-06,288.273
53.75,8.25,1993-07,289.731
53.75,8.25,1993-08,289.715
53.75,8.25,1993-09,287.835
53.75,8.25,1993-10,284.920
53.75,8.25,1993-11,281.262
53.75,8.25,1993-12,277.363
53.75,8.25,1994-01,277.210
53.75,8.25,1994-02,276.130
53.75,8.25,1994-03,277.508
53.75,8.25,1994-04,280.944
53.75,8.25,1994-05,284.838
53.75,8.25,1994-06,287.791
53.75,8.25,1994-07,293.153
53.75,8.25,1994-08,292.673
53.75,8.25,1994-09,288.842
53.75,8.25,1994-10,285.208
53.75,8.25,1994-11,282.328
53.75,8.25,1994-12,280.658
